Product ID,Product Name,Category,Subcategory,Units Sold,Manufacturing Price (INR),Sale Price (INR),Profit (INR),Country,State,City,Date of Purchase,Ratings
198247,Ledberg LED Strip,Home Decor,Lighting,43,10301.57,13379.54,3077.97,India,West Bengal,Kolkata,19-06-2024,3.9
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,41,2453.78,3158.6,704.82,India,West Bengal,Kolkata,06-07-2023,4.1
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,29,6470.86,7916.94,1446.08,India,West Bengal,Kolkata,15-07-2024,3.4
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,29,10366.42,11729.23,1362.81,India,Telangana,Hyderabad,13-10-2024,4.8
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,26,2190.83,3831.16,1640.33,India,Maharashtra,Mumbai,30-09-2023,3.7
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,13,6692.59,8080.84,1388.25,India,Telangana,Hyderabad,11-12-2023,4.5
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,30,7098.35,8701.38,1603.03,India,Karnataka,Bangalore,05-11-2023,4.6
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,10,9153.89,12385.02,3231.13,India,Delhi,New Delhi,20-04-2023,3.7
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,25,8844.49,10855.98,2011.49,India,Karnataka,Bangalore,28-05-2023,4.1
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,29,3001.03,4348.11,1347.08,India,Karnataka,Bangalore,24-12-2023,3.5
877573,Malm Bed Frame,Furniture,Bedroom Furniture,47,6911.59,8379.07,1467.48,India,Tamil Nadu,Chennai,17-06-2024,5
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,20,5516.16,6543.75,1027.59,India,Telangana,Hyderabad,26-04-2024,4.4
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,33,9434.29,11090.82,1656.53,India,Karnataka,Bangalore,13-08-2023,3.2
198247,Ledberg LED Strip,Home Decor,Lighting,42,3749.31,4827.14,1077.83,India,Karnataka,Bangalore,18-08-2023,4.2
356788,Billy Bookshelf,Furniture,Living Room Furniture,41,4838.69,7863.57,3024.88,India,West Bengal,Kolkata,22-11-2024,3.9
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,17,9912.09,12824.01,2911.92,India,Karnataka,Bangalore,19-03-2024,3.1
770488,Kivik Sofa,Furniture,Living Room Furniture,10,11162.56,11201.91,39.35,India,Maharashtra,Mumbai,22-12-2023,4.8
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,27,2907.99,4362.67,1454.68,India,Tamil Nadu,Chennai,10-04-2024,4.6
872247,Bekant Desk,Furniture,Office Furniture,45,2420.96,5788.57,3367.61,India,Delhi,New Delhi,08-11-2023,4.4
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,1,4647.21,6150.58,1503.37,India,Delhi,New Delhi,17-05-2024,4.5
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,49,2201.26,4568.53,2367.27,India,Maharashtra,Mumbai,30-08-2023,3.7
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,13,8634.39,11296.16,2661.77,India,Delhi,New Delhi,09-07-2024,5
126226,Lack Coffee Table,Furniture,Living Room Furniture,30,8463.62,10577.62,2114,India,West Bengal,Kolkata,02-12-2023,3.6
329259,Vindum High-Pile Rug,Home Decor,Textiles,14,9241.76,10568.92,1327.16,India,Karnataka,Bangalore,05-09-2024,4.5
216740,Poang Armchair,Furniture,Living Room Furniture,29,9561.01,11537.87,1976.86,India,Maharashtra,Mumbai,05-07-2023,3
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,36,7178.66,8841.02,1662.36,India,Delhi,New Delhi,14-12-2023,3
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,7,4583.88,6631.41,2047.53,India,Karnataka,Bangalore,31-03-2024,4.7
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,39,9424.63,10559.26,1134.63,India,Delhi,New Delhi,27-09-2024,3.1
770488,Kivik Sofa,Furniture,Living Room Furniture,15,8610.87,9817.66,1206.79,India,Telangana,Hyderabad,05-04-2024,4.1
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,25,10524.6,13201.8,2677.2,India,Telangana,Hyderabad,06-02-2024,3.4
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,13,3530.5,4438.91,908.41,India,Telangana,Hyderabad,15-06-2023,4.1
329259,Vindum High-Pile Rug,Home Decor,Textiles,14,7127.74,8994.24,1866.5,India,Tamil Nadu,Chennai,11-11-2023,3
388390,Pax Wardrobe,Furniture,Bedroom Furniture,43,2351.1,4796,2444.9,India,Maharashtra,Mumbai,06-04-2024,3.7
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,22,6958.25,8517.04,1558.79,India,Karnataka,Bangalore,03-04-2024,3.8
872247,Bekant Desk,Furniture,Office Furniture,47,8611.17,11045.68,2434.51,India,West Bengal,Kolkata,07-02-2024,3.6
872247,Bekant Desk,Furniture,Office Furniture,44,2661.58,4742.86,2081.28,India,Delhi,New Delhi,13-08-2023,3
216740,Poang Armchair,Furniture,Living Room Furniture,49,4863.77,5866.39,1002.62,India,Telangana,Hyderabad,23-09-2023,3.9
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,41,7581.35,8276.24,694.89,India,Telangana,Hyderabad,20-04-2024,3.3
877573,Malm Bed Frame,Furniture,Bedroom Furniture,3,6004.5,7675.26,1670.76,India,Maharashtra,Mumbai,22-10-2023,3.3
216740,Poang Armchair,Furniture,Living Room Furniture,34,6261.46,7082.63,821.17,India,Maharashtra,Mumbai,20-09-2024,4.4
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,28,9741.53,10285.61,544.08,India,Telangana,Hyderabad,28-07-2024,3.1
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,19,2969.98,4923.36,1953.38,India,Delhi,New Delhi,03-12-2023,3.8
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,47,4092.11,6755.78,2663.67,India,West Bengal,Kolkata,21-08-2024,3.8
198247,Ledberg LED Strip,Home Decor,Lighting,30,2316.41,3725.89,1409.48,India,Maharashtra,Mumbai,15-05-2023,4
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,49,11018.36,14021.59,3003.23,India,Delhi,New Delhi,22-11-2024,3.4
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,37,6133.24,8719.37,2586.13,India,Telangana,Hyderabad,28-11-2024,3.1
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,2,1764.34,2071.99,307.65,India,Tamil Nadu,Chennai,23-06-2024,4.9
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,30,6329.32,7298.79,969.47,India,Karnataka,Bangalore,30-04-2023,3.3
207474,Markus Office Chair,Furniture,Office Furniture,36,4648.97,7402.68,2753.71,India,Karnataka,Bangalore,30-08-2024,3.3
388390,Pax Wardrobe,Furniture,Bedroom Furniture,4,9217.05,10588.41,1371.36,India,Delhi,New Delhi,25-07-2023,3.9
388390,Pax Wardrobe,Furniture,Bedroom Furniture,1,2188.14,4124.69,1936.55,India,Karnataka,Bangalore,09-01-2024,4
770488,Kivik Sofa,Furniture,Living Room Furniture,34,3007.9,5953.97,2946.07,India,Karnataka,Bangalore,27-09-2024,4.8
126226,Lack Coffee Table,Furniture,Living Room Furniture,21,3333.4,4420.88,1087.48,India,West Bengal,Kolkata,24-07-2024,3.1
877573,Malm Bed Frame,Furniture,Bedroom Furniture,2,6537.23,6933.51,396.28,India,Telangana,Hyderabad,02-06-2023,4.5
198247,Ledberg LED Strip,Home Decor,Lighting,4,6094.89,7316.23,1221.34,India,West Bengal,Kolkata,15-04-2023,3.8
770488,Kivik Sofa,Furniture,Living Room Furniture,47,11013.16,13137.23,2124.07,India,Maharashtra,Mumbai,13-07-2023,3.6
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,24,6905.84,7686.12,780.28,India,Tamil Nadu,Chennai,26-02-2024,3.4
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,25,9764.34,11653.94,1889.6,India,Tamil Nadu,Chennai,05-12-2023,4.7
207474,Markus Office Chair,Furniture,Office Furniture,10,4361.52,5046.3,684.78,India,Delhi,New Delhi,29-09-2024,3.4
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,46,8830.45,9857.29,1026.84,India,Karnataka,Bangalore,17-10-2023,4.7
356788,Billy Bookshelf,Furniture,Living Room Furniture,28,6930.04,9082,2151.96,India,Maharashtra,Mumbai,11-10-2024,3.4
877573,Malm Bed Frame,Furniture,Bedroom Furniture,39,10370.15,11766.98,1396.83,India,Delhi,New Delhi,30-03-2024,3
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,21,9741.37,10856.3,1114.93,India,Telangana,Hyderabad,18-05-2024,3.4
216740,Poang Armchair,Furniture,Living Room Furniture,38,5554.67,7047.76,1493.09,India,Delhi,New Delhi,22-07-2024,3.3
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,32,7314.61,9083.39,1768.78,India,Maharashtra,Mumbai,12-07-2024,3.4
207474,Markus Office Chair,Furniture,Office Furniture,30,8008.39,10752.45,2744.06,India,Tamil Nadu,Chennai,29-07-2024,3.9
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,33,3748.08,6936.41,3188.33,India,Delhi,New Delhi,09-03-2023,3.6
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,38,2301.6,4365.22,2063.62,India,West Bengal,Kolkata,01-06-2023,4
770488,Kivik Sofa,Furniture,Living Room Furniture,16,10060.4,13449.56,3389.16,India,Telangana,Hyderabad,26-11-2023,4.9
872247,Bekant Desk,Furniture,Office Furniture,50,6886.1,8209.84,1323.74,India,Telangana,Hyderabad,04-06-2024,4.7
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,35,8977.6,10833.66,1856.06,India,Tamil Nadu,Chennai,01-02-2023,3
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,7,8082.35,10218.41,2136.06,India,Maharashtra,Mumbai,13-10-2024,3.1
207474,Markus Office Chair,Furniture,Office Furniture,41,9674.25,12046.5,2372.25,India,West Bengal,Kolkata,08-04-2023,4.2
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,6,7707.62,8748.15,1040.53,India,Maharashtra,Mumbai,28-10-2024,3.1
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,9,9781.75,12475.69,2693.94,India,Tamil Nadu,Chennai,20-05-2023,4.8
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,42,3126.25,5031.47,1905.22,India,Karnataka,Bangalore,29-01-2024,3.5
216740,Poang Armchair,Furniture,Living Room Furniture,4,7910,10932.11,3022.11,India,Tamil Nadu,Chennai,16-01-2025,3.8
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,40,1358.59,3256.4,1897.81,India,Tamil Nadu,Chennai,08-05-2024,4.7
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,48,2809.27,5558.03,2748.76,India,Karnataka,Bangalore,01-01-2024,3.2
770488,Kivik Sofa,Furniture,Living Room Furniture,9,4897.23,6020.98,1123.75,India,Telangana,Hyderabad,06-04-2023,4.6
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,9,7972.22,10183.97,2211.75,India,Karnataka,Bangalore,18-03-2023,3.2
356788,Billy Bookshelf,Furniture,Living Room Furniture,3,5544.2,7434.65,1890.45,India,Karnataka,Bangalore,20-08-2023,4.6
216740,Poang Armchair,Furniture,Living Room Furniture,27,6526.3,8774.14,2247.84,India,Delhi,New Delhi,19-07-2023,3.2
388390,Pax Wardrobe,Furniture,Bedroom Furniture,48,2732.06,5123.23,2391.17,India,Maharashtra,Mumbai,12-11-2023,3.4
126226,Lack Coffee Table,Furniture,Living Room Furniture,34,8351.85,11190.4,2838.55,India,Maharashtra,Mumbai,31-03-2023,4.3
198247,Ledberg LED Strip,Home Decor,Lighting,32,11136.16,11490.01,353.85,India,West Bengal,Kolkata,15-05-2024,3.6
207474,Markus Office Chair,Furniture,Office Furniture,40,3823.5,5928.3,2104.8,India,Delhi,New Delhi,26-02-2023,3.3
207474,Markus Office Chair,Furniture,Office Furniture,1,9071.18,10777.73,1706.55,India,Tamil Nadu,Chennai,12-08-2024,4.3
770488,Kivik Sofa,Furniture,Living Room Furniture,18,1502.16,3291.79,1789.63,India,Delhi,New Delhi,22-11-2023,4.8
877573,Malm Bed Frame,Furniture,Bedroom Furniture,36,8184.61,9669.55,1484.94,India,Telangana,Hyderabad,19-01-2025,3.8
877573,Malm Bed Frame,Furniture,Bedroom Furniture,6,7097.37,10339.9,3242.53,India,Karnataka,Bangalore,05-12-2023,4.5
207474,Markus Office Chair,Furniture,Office Furniture,42,2193.4,5001.47,2808.07,India,West Bengal,Kolkata,18-05-2024,4.6
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,17,7512.87,8948.43,1435.56,India,West Bengal,Kolkata,20-06-2024,3.6
356788,Billy Bookshelf,Furniture,Living Room Furniture,11,9205.55,12046.56,2841.01,India,Karnataka,Bangalore,07-03-2024,3.3
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,28,9355.45,9898.87,543.42,India,Maharashtra,Mumbai,07-09-2023,4.2
207474,Markus Office Chair,Furniture,Office Furniture,18,8025.67,9819.09,1793.42,India,Delhi,New Delhi,02-08-2024,3.1
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,20,2985.68,5938.75,2953.07,India,Tamil Nadu,Chennai,06-05-2024,4.9
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,27,5364.58,7476.1,2111.52,India,Maharashtra,Mumbai,13-03-2023,4
770488,Kivik Sofa,Furniture,Living Room Furniture,43,9512.39,11760.67,2248.28,India,Telangana,Hyderabad,19-09-2024,5
872247,Bekant Desk,Furniture,Office Furniture,15,10005.92,11889.02,1883.1,India,Karnataka,Bangalore,26-10-2024,4.1
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,20,9883.8,11831.22,1947.42,India,Karnataka,Bangalore,13-06-2023,4.9
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,11,7644.41,9389.08,1744.67,India,Karnataka,Bangalore,08-06-2024,3.1
356788,Billy Bookshelf,Furniture,Living Room Furniture,29,6087.09,7061.29,974.2,India,Tamil Nadu,Chennai,15-02-2024,3.5
872247,Bekant Desk,Furniture,Office Furniture,8,5954.61,7963.9,2009.29,India,Tamil Nadu,Chennai,03-01-2024,4.8
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,22,3125.31,6006.77,2881.46,India,Telangana,Hyderabad,05-02-2023,4.8
356788,Billy Bookshelf,Furniture,Living Room Furniture,3,2516.87,2835.79,318.92,India,Telangana,Hyderabad,03-07-2023,4.3
872247,Bekant Desk,Furniture,Office Furniture,4,4027.19,6225.65,2198.46,India,Karnataka,Bangalore,18-11-2024,3.4
207474,Markus Office Chair,Furniture,Office Furniture,50,4660.82,4818.81,157.99,India,Delhi,New Delhi,21-06-2024,3.2
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,35,4553.84,5736.74,1182.9,India,Karnataka,Bangalore,19-01-2025,4.5
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,33,8109.49,10722.56,2613.07,India,Delhi,New Delhi,13-10-2024,4.2
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,45,7464.03,8075.06,611.03,India,West Bengal,Kolkata,05-03-2024,4.3
207474,Markus Office Chair,Furniture,Office Furniture,21,6250.26,7272.43,1022.17,India,Delhi,New Delhi,07-09-2023,4
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,38,7348.38,8000.61,652.23,India,Delhi,New Delhi,28-06-2023,4
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,43,7170.57,9396.11,2225.54,India,West Bengal,Kolkata,23-02-2023,3.5
207474,Markus Office Chair,Furniture,Office Furniture,33,2274.44,2939.73,665.29,India,Karnataka,Bangalore,27-09-2024,3.2
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,19,9020.61,11509.59,2488.98,India,Karnataka,Bangalore,07-05-2024,3.5
198247,Ledberg LED Strip,Home Decor,Lighting,5,6537.69,8810.33,2272.64,India,Maharashtra,Mumbai,28-02-2024,4.3
542418,Vardagen Frying Pan,Kitchen and Dining,Cookware,23,4020.45,6260.93,2240.48,India,Tamil Nadu,Chennai,03-03-2024,4.4
872247,Bekant Desk,Furniture,Office Furniture,2,8716.93,9258.12,541.19,India,West Bengal,Kolkata,23-07-2024,4
872247,Bekant Desk,Furniture,Office Furniture,27,4834.07,5762.28,928.21,India,Delhi,New Delhi,26-07-2023,4.2
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,7,7367.77,9007.97,1640.2,India,Delhi,New Delhi,19-05-2024,4.8
216740,Poang Armchair,Furniture,Living Room Furniture,20,9280.23,10647.25,1367.02,India,West Bengal,Kolkata,08-06-2023,3.8
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,49,7757.51,9997.96,2240.45,India,Telangana,Hyderabad,04-07-2024,4.4
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,17,2723.52,4612.18,1888.66,India,Delhi,New Delhi,25-02-2023,3.8
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,38,3696.25,5174.02,1477.77,India,West Bengal,Kolkata,03-11-2023,4.6
329259,Vindum High-Pile Rug,Home Decor,Textiles,31,5500.08,7774.51,2274.43,India,Karnataka,Bangalore,01-08-2023,4.2
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,6,3218.59,5280.56,2061.97,India,Karnataka,Bangalore,19-06-2024,3.9
872247,Bekant Desk,Furniture,Office Furniture,50,8888.34,10595.1,1706.76,India,Delhi,New Delhi,28-01-2023,3.9
388390,Pax Wardrobe,Furniture,Bedroom Furniture,30,2600.79,4872.13,2271.34,India,Maharashtra,Mumbai,30-05-2023,3.5
877573,Malm Bed Frame,Furniture,Bedroom Furniture,36,3631.78,6420.15,2788.37,India,Telangana,Hyderabad,05-04-2023,4.3
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,49,9523.04,11278.97,1755.93,India,Telangana,Hyderabad,30-08-2023,4.4
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,30,6797.72,8332.22,1534.5,India,Telangana,Hyderabad,24-09-2024,3.2
126226,Lack Coffee Table,Furniture,Living Room Furniture,49,6837.58,8953.4,2115.82,India,West Bengal,Kolkata,04-12-2023,3.6
877573,Malm Bed Frame,Furniture,Bedroom Furniture,31,5566.35,5948.27,381.92,India,Maharashtra,Mumbai,29-10-2023,4.8
207474,Markus Office Chair,Furniture,Office Furniture,19,6526.76,7111.37,584.61,India,Maharashtra,Mumbai,01-07-2024,4.4
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,42,5381.5,5656.97,275.47,India,West Bengal,Kolkata,30-11-2023,4.5
876647,Hemnes Nightstand,Furniture,Bedroom Furniture,44,5470.56,6734.59,1264.03,India,Tamil Nadu,Chennai,08-12-2023,3.2
770488,Kivik Sofa,Furniture,Living Room Furniture,42,3949.44,5519.84,1570.4,India,Delhi,New Delhi,27-04-2024,4.8
388390,Pax Wardrobe,Furniture,Bedroom Furniture,41,6897.11,9029.11,2132,India,West Bengal,Kolkata,02-07-2023,4.6
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,26,4435.43,5961.83,1526.4,India,Karnataka,Bangalore,05-03-2024,3
191162,Samla Storage Box,Storage and Organization,Boxes and Baskets,29,1901.11,3173.7,1272.59,India,Tamil Nadu,Chennai,08-02-2023,4.2
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,2,4632.39,7298.97,2666.58,India,West Bengal,Kolkata,22-08-2024,3.8
388390,Pax Wardrobe,Furniture,Bedroom Furniture,42,9471.5,11886.87,2415.37,India,Telangana,Hyderabad,27-07-2024,4
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,32,8922.99,10992.68,2069.69,India,West Bengal,Kolkata,22-03-2023,4.6
207474,Markus Office Chair,Furniture,Office Furniture,45,5278.73,5839.55,560.82,India,West Bengal,Kolkata,10-01-2025,3.6
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,23,5360.41,6207.69,847.28,India,Maharashtra,Mumbai,08-04-2023,3.9
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,9,7451.73,9316.78,1865.05,India,Delhi,New Delhi,29-03-2024,3.2
246317,Franklin Bar Stool,Furniture,Dining Room Furniture,35,8384.56,9070.32,685.76,India,West Bengal,Kolkata,05-09-2023,4.7
356788,Billy Bookshelf,Furniture,Living Room Furniture,33,6084.99,7250.29,1165.3,India,West Bengal,Kolkata,14-08-2024,4
216740,Poang Armchair,Furniture,Living Room Furniture,4,8064.95,8992.43,927.48,India,Telangana,Hyderabad,02-11-2024,4.2
133327,Ikea 365 Plate Set,Kitchen and Dining,Dinnerware,33,7083.85,8019.32,935.47,India,Karnataka,Bangalore,06-04-2024,3.8
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,49,8186.04,10417.11,2231.07,India,West Bengal,Kolkata,07-01-2025,3.7
388390,Pax Wardrobe,Furniture,Bedroom Furniture,40,9413.44,11838.07,2424.63,India,Delhi,New Delhi,24-04-2024,3.1
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,40,4167.78,5760.87,1593.09,India,Maharashtra,Mumbai,25-10-2023,4.1
671859,Raskog Utility Cart,Storage and Organization,Kitchen Storage,41,8022.78,10928.86,2906.08,India,Maharashtra,Mumbai,24-10-2023,3.6
388390,Pax Wardrobe,Furniture,Bedroom Furniture,13,8008.12,9731.22,1723.1,India,Telangana,Hyderabad,22-10-2024,4.3
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,30,2791.69,5035.23,2243.54,India,Maharashtra,Mumbai,30-08-2023,3
207474,Markus Office Chair,Furniture,Office Furniture,8,2979.62,4910.42,1930.8,India,Tamil Nadu,Chennai,22-07-2023,3.7
809571,Applaro Outdoor Set,Furniture,Outdoor Furniture,25,5502.73,7046.06,1543.33,India,Tamil Nadu,Chennai,12-05-2024,3.4
131245,Oumbarlig Saucepan,Kitchen and Dining,Cookware,49,2774.71,5295.79,2521.08,India,Telangana,Hyderabad,28-06-2023,4.6
356788,Billy Bookshelf,Furniture,Living Room Furniture,4,7091.14,7479.06,387.92,India,Karnataka,Bangalore,16-01-2024,4
198247,Ledberg LED Strip,Home Decor,Lighting,12,1606.48,3537.77,1931.29,India,West Bengal,Kolkata,19-01-2025,4.4
334054,Ingatorp Dining Table,Furniture,Dining Room Furniture,47,3082.9,3685.18,602.28,India,Tamil Nadu,Chennai,07-12-2023,3.7
719177,Trofast Storage Unit,Storage and Organization,Storage Furniture,37,5547.32,7908.66,2361.34,India,Telangana,Hyderabad,18-04-2024,3.7
770488,Kivik Sofa,Furniture,Living Room Furniture,12,3806.31,5086.04,1279.73,India,Maharashtra,Mumbai,31-01-2023,3.3
770488,Kivik Sofa,Furniture,Living Room Furniture,15,4813.88,6572.36,1758.48,India,Maharashtra,Mumbai,18-08-2023,3.9
872247,Bekant Desk,Furniture,Office Furniture,1,5871.72,7902.87,2031.15,India,Telangana,Hyderabad,12-06-2023,3.6
126226,Lack Coffee Table,Furniture,Living Room Furniture,15,4123.11,6383.54,2260.43,India,Maharashtra,Mumbai,10-12-2023,4.2
207474,Markus Office Chair,Furniture,Office Furniture,16,11126.35,13408,2281.65,India,West Bengal,Kolkata,25-02-2024,3.2
